ArrayExpress_Sex_s	ArrayExpress_Species_s	ArrayExpress_StrainOrLine_s	AssemblyName_s	AvgSpotLen_l	BioSample_s	Center_Name_s	Experiment_s	InsertSize_l	Instrument_s	LibraryLayout_s	Library_Name_s	LoadDate_s	MBases_l	MBytes_l	Organism_s	ReleaseDate_s	Run_s	SRA_Sample_s	Sample_Description_s	Sample_Name_s	Strain_s	sample_description_s	strain_s	Assay_Type_s	BioProject_s	Consent_s	LibrarySelection_s	LibrarySource_s	Platform_s	SRA_Study_s
male	Mus musculus	ST_bJ	GCF_000001635.20	202	SAMEA3257421	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX708123	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	401	Mus musculus	2015-02-21	ERR764842	ERS661335		ST_bJ-sc-2231314		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	ST_bJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	ST_bJ	GCF_000001635.20	202	SAMEA3257421	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX708124	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	406	Mus musculus	2015-02-21	ERR764843	ERS661335		ST_bJ-sc-2231314		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	ST_bJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	ST_bJ	GCF_000001635.20	202	SAMEA3257421	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX708125	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	408	Mus musculus	2015-02-21	ERR764844	ERS661335		ST_bJ-sc-2231314		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	ST_bJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	ST_bJ	GCF_000001635.20	202	SAMEA3257421	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX708126	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	407	Mus musculus	2015-02-21	ERR764845	ERS661335		ST_bJ-sc-2231314		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	ST_bJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707874	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	377	Mus musculus	2015-02-21	ERR764593	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707875	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	386	Mus musculus	2015-02-21	ERR764594	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707876	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	382	Mus musculus	2015-02-21	ERR764595	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707877	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	398	Mus musculus	2015-02-21	ERR764596	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707878	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	385	Mus musculus	2015-02-21	ERR764597	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707879	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	391	Mus musculus	2015-02-21	ERR764598	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707880	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	384	Mus musculus	2015-02-21	ERR764599	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707881	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	390	Mus musculus	2015-02-21	ERR764600	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707882	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	395	Mus musculus	2015-02-21	ERR764601	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707883	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	394	Mus musculus	2015-02-21	ERR764602	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707884	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	405	Mus musculus	2015-02-21	ERR764603	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707885	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	360	Mus musculus	2015-02-21	ERR764604	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707886	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	357	Mus musculus	2015-02-21	ERR764605	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707887	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	345	Mus musculus	2015-02-21	ERR764606	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707888	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	360	Mus musculus	2015-02-21	ERR764607	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707889	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	365	Mus musculus	2015-02-21	ERR764608	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707890	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	374	Mus musculus	2015-02-21	ERR764609	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707891	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	379	Mus musculus	2015-02-21	ERR764610	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707892	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	352	Mus musculus	2015-02-21	ERR764611	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707893	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	367	Mus musculus	2015-02-21	ERR764612	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707894	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	356	Mus musculus	2015-02-21	ERR764613	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707895	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	370	Mus musculus	2015-02-21	ERR764614	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707896	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	371	Mus musculus	2015-02-21	ERR764615	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707897	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	382	Mus musculus	2015-02-21	ERR764616	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707898	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	384	Mus musculus	2015-02-21	ERR764617	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707899	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	344	Mus musculus	2015-02-21	ERR764618	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707900	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	360	Mus musculus	2015-02-21	ERR764619	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707901	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	350	Mus musculus	2015-02-21	ERR764620	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707902	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	364	Mus musculus	2015-02-21	ERR764621	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707903	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	365	Mus musculus	2015-02-21	ERR764622	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707904	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	380	Mus musculus	2015-02-21	ERR764623	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707905	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	380	Mus musculus	2015-02-21	ERR764624	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	SEA_GnJ	GCF_000001635.20	202	SAMEA3257420	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707906	250	Illumina HiSeq 2000	PAIRED		2016-02-25	23	14	Mus musculus	2015-02-21	ERR764625	ERS661334		SEA_GnJ-sc-2231313		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	SEA_GnJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	ST_bJ	GCF_000001635.20	202	SAMEA3257421	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707907	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	391	Mus musculus	2015-02-21	ERR764626	ERS661335		ST_bJ-sc-2231314		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	ST_bJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	ST_bJ	GCF_000001635.20	202	SAMEA3257421	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707908	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	392	Mus musculus	2015-02-21	ERR764627	ERS661335		ST_bJ-sc-2231314		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	ST_bJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	ST_bJ	GCF_000001635.20	202	SAMEA3257421	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707909	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	393	Mus musculus	2015-02-21	ERR764628	ERS661335		ST_bJ-sc-2231314		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	ST_bJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	ST_bJ	GCF_000001635.20	202	SAMEA3257421	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707910	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	395	Mus musculus	2015-02-21	ERR764629	ERS661335		ST_bJ-sc-2231314		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	ST_bJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	ST_bJ	GCF_000001635.20	202	SAMEA3257421	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707911	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	399	Mus musculus	2015-02-21	ERR764630	ERS661335		ST_bJ-sc-2231314		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	ST_bJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	ST_bJ	GCF_000001635.20	202	SAMEA3257421	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707912	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	397	Mus musculus	2015-02-21	ERR764631	ERS661335		ST_bJ-sc-2231314		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	ST_bJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	ST_bJ	GCF_000001635.20	202	SAMEA3257421	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707913	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	403	Mus musculus	2015-02-21	ERR764632	ERS661335		ST_bJ-sc-2231314		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	ST_bJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	ST_bJ	GCF_000001635.20	202	SAMEA3257421	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707914	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	406	Mus musculus	2015-02-21	ERR764633	ERS661335		ST_bJ-sc-2231314		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	ST_bJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	ST_bJ	GCF_000001635.20	202	SAMEA3257421	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707915	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	408	Mus musculus	2015-02-21	ERR764634	ERS661335		ST_bJ-sc-2231314		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	ST_bJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
male	Mus musculus	ST_bJ	GCF_000001635.20	202	SAMEA3257421	National Cancer Institute (NCI) at the National Institutes of Health (NIH), Maryland USA	ERX707916	250	Illumina HiSeq 2000	PAIRED		2016-02-25	770	411	Mus musculus	2015-02-21	ERR764635	ERS661335		ST_bJ-sc-2231314		Whole-genome sequencing of inbred laboratory mouse strain. DNA obtained from the Jackson laboratory, ME, USA.	ST_bJ	WGS	PRJEB2695	public	RANDOM	GENOMIC	ILLUMINA	ERP000927
